1.2669,1.9121,1.9551,1.9714,2.2145,2.4598,2.6243,2.7168,3.2515,3.3154,3.4275,3.4681,3.7151,3.78,3.7981,4.006,4.1428,4.3204,4.3276,4.3506,4.5124,4.6764,4.9651,4.985,4.9861,5.5407,5.5522,5.5617,5.6933,5.7224,5.8852,5.95,6.1386,6.9573,7.1055,7.1987,7.2115,7.3028,7.5296,7.7507,9.1774,9.2888,9.3515,9.5061,9.833,9.8452,10.256,10.312,10.333,10.666,10.981,11.64,11.95
2.3578,2.7185,2.8907,3.1238,3.1386,3.485,3.711,3.9907,4.0439,4.4446,4.5776,4.8819,4.9518,4.9651,5.1686,5.2052,5.3491,5.769,5.9336,6.0248,6.0405,6.0547,6.079,6.4005,6.4084,6.7246,6.7821,6.8754,6.8856,6.8902,6.98,7.1314,7.8141,7.9291,8.0326,8.2146,8.2475,8.3814,8.4322,8.5253,8.7535,9.1051,9.7565,9.8729,10.082,10.196,10.445,10.631,10.809,11.162,11.264,11.599,11.87
1.5132,1.9104,2.2391,2.576,2.8979,2.9828,2.9975,3.3136,3.5575,3.5828,3.6548,3.7608,3.78,3.8809,4.0016,4.3016,4.3081,4.316,4.5839,4.6499,4.7522,4.8819,5.3819,5.6168,5.6331,5.7206,5.8224,5.932,5.9926,6.0608,6.3984,6.4173,6.4413,6.5322,6.6936,7.0636,7.0801,7.1351,7.571,7.7344,7.9709,8.1919,8.2324,8.948,9.1211,9.2198,9.3132,10.244,10.789,11.058,13.253,13.259,13.78
2.2332,3.2366,3.4801,3.6017,3.9895,4.223,4.6985,6.0698,6.1933,6.7287,7.3232,7.4343,7.443,7.6011,7.7366,7.993,9.0682,9.2391,9.5061,9.5909,9.749,9.8182,9.9266,10.116,10.332,10.652,10.771,11.87,11.986,12.653,12.684,12.88,13.163,13.259,13.708,13.744,14,14.504,14.759,15.57,16.038,16.48,16.84,18.519,18.559,18.63,19.156,19.517,19.636,19.683,19.993,21.109,21.412
1.4532,3.4801,4.1721,5.2336,5.3213,5.4431,5.4673,5.5634,6.0594,6.3439,6.6219,7.4492,7.6951,7.8186,8.8251,8.8591,8.9867,9.1717,9.4613,10.016,10.312,10.647,10.866,11.01,11.134,11.162,11.18,11.241,12.624,13.11,13.77,13.78,13.91,13.924,14.162,14.576,14.659,14.734,14.964,15.115,16.604,17.106,17.213,18.6,19.019,19.088,19.433,19.462,19.967,20.099,20.668,21.719,21.783
1.2497,2.3578,2.5993,3.0322,3.1634,3.3241,3.5823,3.7091,3.8096,3.8166,4.1385,4.378,4.8865,4.9861,5.2139,5.2902,5.7251,6.017,6.1756,6.2257,6.3239,6.3672,6.3722,6.4413,6.4744,6.5758,6.7361,6.8939,7.0539,7.2541,7.9644,8.0694,8.0727,8.151,8.1824,8.259,8.317,8.3283,8.8591,8.9017,8.9924,9.8182,10.074,10.24,10.617,10.83,10.874,11.929,12.081,12.389,12.841,13.503,13.746
1.0666,2.2271,2.6232,2.8706,3.0299,3.1492,3.2735,3.5575,3.5696,3.7226,3.7285,4.4764,4.5181,4.6285,4.746,4.7513,4.7759,4.9552,5.1017,5.2518,5.5008,5.561,5.7956,5.9104,6.0547,6.599,6.8917,6.9569,7.0982,7.1987,7.5708,7.8441,8.1258,8.259,8.5164,8.9751,9.0768,9.2281,9.2872,9.472,9.815,10.278,11.089,11.503,12.244,12.356,12.361,12.604,14.031,14.309,16.012,16.48,16.604
1.2288,1.4468,1.9247,2.5441,2.6539,2.7398,3.0997,3.1634,3.578,3.6105,3.6255,3.6961,3.7942,3.8199,4.5032,4.5124,4.6605,4.6606,4.8417,5.1686,5.2217,5.6412,5.7014,5.7665,5.8942,6.3439,6.5566,6.7001,6.7287,6.8366,7.571,7.6703,7.798,8.1447,8.249,8.6925,8.702,8.712,8.7241,8.9434,10.278,10.764,11.272,12.272,12.684,13.004,13.157,13.279,13.741,13.768,14.388,15.433,15.456
1.3663,2.4151,2.7448,3.0427,3.0456,3.1729,4.0358,4.1562,4.746,4.8648,4.9306,4.9348,5.4657,5.7801,5.8224,5.907,6.198,6.3152,6.3272,7.3755,7.4092,7.4582,7.7176,8.0766,8.4197,8.7308,8.8137,9.0814,9.1774,9.7114,9.8577,9.8688,10.196,10.635,10.812,10.91,11.632,12.077,12.081,12.322,12.49,13.279,13.466,14.24,14.542,14.628,14.646,15.762,16.024,16.364,18.519,18.837,19.433
1.5141,1.972,2.0525,2.5249,3.0427,3.2253,4.4355,4.4634,4.9415,5.561,5.7628,7.0831,7.5528,7.5923,7.6597,7.7078,7.9709,8.3157,8.3197,8.7305,8.7688,8.9357,9.2802,9.7243,10.898,11.06,11.419,11.599,11.64,11.728,11.823,11.886,12.754,12.976,13.333,13.375,13.746,13.957,14.026,14.284,14.634,15.433,15.856,16.743,16.796,17.047,17.183,17.821,18.422,18.929,21.109,21.12,21.719
2.8209,3.4074,4.1548,4.4764,4.9286,5.2932,5.4826,5.8509,5.9645,6.4613,6.5369,6.7016,7.0831,7.1634,7.6625,7.7344,7.9291,8.0766,8.9288,9.0446,9.0806,9.2779,9.3106,9.3403,9.3926,10.172,10.237,10.24,10.252,10.754,10.981,11.182,11.353,11.661,12.202,12.248,12.306,12.676,12.94,13.004,13.197,13.703,13.971,14.11,14.225,15.599,15.606,15.941,17.481,17.541,18.52,19.088,19.636
1.4468,2.6528,2.6571,2.9946,3.2486,3.2932,3.3022,3.8166,3.8487,3.8729,4.0265,4.1674,4.5724,4.6611,4.9277,5.0417,5.1931,5.2336,5.4819,5.8411,5.95,6.0386,6.079,6.1933,7.0069,7.0546,7.2665,7.764,7.9495,8.0712,8.7127,8.948,9.2267,9.3981,9.5413,9.8164,9.9308,10.065,10.118,10.122,11.503,11.998,12.668,13.429,13.92,13.971,14.288,14.646,15.027,15.059,15.67,16.709,16.743
1.32,1.8023,1.9121,2.4267,2.4752,2.5109,2.6296,2.9501,2.9839,3.1142,3.2728,3.4433,3.5465,3.6255,3.6883,3.7856,3.8729,4.55,4.6783,4.9277,5.0985,5.203,5.2071,5.2902,5.3821,5.5812,5.6168,6.0248,6.0348,6.0429,6.0769,6.1105,7.013,7.1414,7.2049,7.4858,7.7366,8.2905,8.4346,8.7458,8.8251,8.9751,9.2453,10.812,10.97,11.074,11.443,11.988,12.077,12.282,12.676,13.375,13.718
0.84167,1.2288,1.8639,2.1708,2.6296,2.6528,2.6929,2.7466,3.0322,3.3154,3.4691,3.5458,3.6796,3.7316,3.7665,3.8259,3.9557,4.4504,4.5551,4.5776,4.6465,4.797,5.3988,5.4381,5.5258,5.731,5.8396,6.3984,6.5837,6.7402,6.8675,6.9212,7.2317,7.443,7.4492,7.476,7.4962,7.5276,7.679,8.1285,9.2281,9.6797,10.044,11.259,11.58,12.077,12.174,12.202,12.559,12.657,13.233,14.284,14.357
2.7448,2.782,2.8466,3.3615,3.6181,3.6803,3.6944,4.3081,4.568,4.8011,4.8016,5.1017,5.2643,5.5656,5.635,5.6965,5.7628,6.0167,6.2019,6.2737,6.3731,6.5523,6.6683,6.7181,6.9573,7.0582,7.0908,7.1907,7.6868,7.8113,8.1268,8.3072,8.4346,9.0763,9.1051,9.3403,9.4889,10.044,10.193,10.617,11.148,11.233,11.272,11.828,12.168,12.205,12.668,13.242,13.917,14.313,16.038,16.628,17.213
0.84167,1.8023,1.9247,2.0067,2.01,2.4451,2.6236,2.7168,2.8937,3.3022,3.3282,3.3721,3.4776,3.7091,3.7247,3.7563,3.7583,3.8001,4.0418,4.4937,4.9134,4.9518,5.0133,5.2488,5.3272,5.4441,5.8006,6.0608,6.0845,6.2827,6.6864,6.8199,6.9579,6.9698,7.1028,7.226,7.4343,7.4853,7.8186,8.2408,9.0768,9.4652,9.4889,11.134,11.319,11.632,12.086,12.15,12.306,12.39,12.874,13.957,14.112
1.2789,1.7903,1.8116,2.0525,2.3458,2.4808,2.6968,3.0456,3.0503,3.7226,5.2643,5.4826,5.7791,5.8034,6.3398,6.3899,6.5217,6.5322,6.8229,7.1619,7.2231,7.695,8.1287,8.4879,9.3344,9.7565,9.8141,9.9032,10.122,10.217,10.256,10.703,11.246,11.768,11.929,11.988,12.025,12.128,12.39,12.657,12.988,13.768,14.249,15.027,15.311,15.55,15.786,16.042,17.022,17.515,19.458,19.683,20.099
1.5141,1.8116,2.6492,3.0427,3.3404,3.4841,3.6814,4.1562,4.7455,5.2518,5.8509,6.7181,7.4967,7.52,7.6821,8.1201,8.1359,8.1919,8.4944,8.7832,8.794,9.3754,9.9357,10.08,10.979,11.264,11.512,11.629,11.884,11.95,11.967,12.368,12.968,13.426,13.503,13.696,13.718,13.78,14.112,14.357,14.762,15.456,16.026,16.709,17.085,17.298,17.492,17.608,18.79,19.23,21.174,21.412,21.783
1.32,1.9608,2.3393,2.4397,2.5653,2.6243,2.8937,3.3544,3.5277,3.7245,3.7316,3.7714,4.0704,4.1832,4.3934,4.4137,4.5533,4.6605,4.7768,4.9175,5.0491,5.1296,5.319,5.8145,5.8411,5.932,5.9697,6.0565,6.3722,6.6987,6.98,7.063,7.3181,7.4866,7.572,7.993,8.1268,8.2291,8.8328,9.2872,9.3147,9.4111,9.4613,10.635,10.996,11.244,11.307,12.025,12.126,12.348,13.197,13.333,13.78
1.3184,1.5896,1.7123,1.7972,2.7345,2.8979,2.9648,3.3213,3.3558,3.3615,3.7981,4.1062,4.4666,4.7768,4.9344,4.9774,5.0391,5.0557,5.0985,5.6151,5.6503,5.7956,5.8667,5.907,6.1944,6.2827,6.6445,6.8462,6.9212,7.0321,7.1314,7.2678,7.6271,7.6277,7.695,7.9807,8.0694,8.1447,8.4865,8.6625,8.7116,8.7305,8.8164,8.8685,9.3754,9.5413,9.9002,10.237,10.57,11.4,12.684,13.326,13.91
1.0854,1.9188,1.9824,2.2271,2.4808,3.4074,3.6814,4.0003,4.0518,4.1976,4.3616,4.4195,4.4634,4.8648,5.0777,5.6604,5.7206,6.2019,6.2715,6.4369,6.8058,7.1972,7.6271,7.8141,8.0644,8.3112,8.6805,8.8991,9.2003,9.3515,9.5229,9.7493,10.074,10.151,10.23,11.074,11.134,11.259,11.307,11.5,11.69,12.272,12.993,13.429,14.196,14.23,14.394,14.729,16.046,16.415,17.947,18.559,18.6
1.4532,3.6017,4.0834,4.5724,4.6938,4.947,5.2144,5.2223,5.2669,5.668,5.7665,6.7712,6.8675,7.226,8.2381,8.2905,8.317,8.4957,8.8328,9.2775,9.8081,9.833,10.389,10.507,10.588,10.631,10.707,10.738,11.801,12.594,13.128,13.253,13.282,13.326,13.645,13.849,14.061,14.146,14.166,14.482,16.012,16.454,16.628,17.947,18.335,18.52,18.829,18.837,19.295,19.458,19.972,21.12,21.174
1.0542,1.5295,2.1183,2.1346,2.3282,3.0997,3.2108,3.2486,3.3282,3.4691,3.7856,4.1832,4.223,4.6938,4.9516,5.3213,5.5435,5.5617,5.6715,5.9778,6.0043,6.038,6.2257,6.2576,6.6212,6.6565,6.7845,7.795,8.0326,8.8164,8.973,9.0224,9.1281,9.2198,9.713,9.8027,9.8204,10.305,10.537,11.499,12.168,12.356,12.678,14.394,14.465,14.542,15.093,15.366,15.55,15.599,15.88,17.047,17.298
1.2497,2.7185,3.0466,3.3186,3.8199,3.8259,4.0617,4.1674,4.3455,4.4937,4.6497,4.6918,5.4076,5.5077,5.6413,5.8852,6.1105,6.2603,6.2864,6.4647,6.7845,7.003,7.0372,7.0376,7.063,7.0636,7.0945,7.5057,7.7891,7.9861,8.4957,8.5164,8.6127,8.6167,8.7116,8.7652,8.8182,9.0295,9.1073,9.1717,9.7189,10.151,10.172,10.332,10.879,11.028,11.148,12.128,12.49,12.668,13.039,13.696,14.026
2.5419,2.6991,3.0299,3.0731,3.4653,3.7283,4.0439,4.0518,4.1548,4.6356,4.6499,5.2551,5.4099,5.4585,5.635,6.1572,6.1614,6.2594,6.2864,6.3239,6.3398,6.3497,6.6113,7.2115,7.2678,7.5945,7.5996,7.6253,7.6821,7.6868,7.7176,7.9566,8.1285,8.2408,8.3157,8.515,8.7175,8.7458,8.792,8.9434,9.3147,9.9308,10.075,10.197,10.373,11.487,11.499,11.938,13.379,13.506,14.482,15.115,15.57
1.0666,1.9824,1.9974,2.7979,3.0396,3.0415,3.0503,3.7283,3.8809,3.887,3.8941,4.0358,4.0589,4.2907,4.3075,4.5343,4.568,4.7455,4.8905,4.9286,4.9415,5.4153,5.6503,6.4367,6.7318,6.7821,6.894,7.2553,7.2831,7.5296,7.5929,8.2308,8.2995,8.9017,9.1073,9.2453,9.4111,9.4652,9.5336,9.6797,10.06,10.764,11.339,11.998,12.482,12.678,12.98,13.019,14.255,14.685,16.454,16.84,17.106
1.0854,2.6055,2.6968,2.8209,3.0415,3.1492,3.3404,4.3435,4.4355,4.6356,4.8997,5.1806,5.4371,5.4657,5.9991,6.4986,6.6936,7.0908,7.3316,7.4025,7.7858,8.26,8.5253,8.6625,8.9753,9.2376,9.6863,9.8751,10.215,10.333,10.582,10.675,10.83,10.879,11.238,12.077,12.086,12.174,12.348,12.528,12.668,13.157,13.973,14.288,14.923,15.231,15.366,15.688,17.056,17.37,18.829,19.462,19.517
1.2931,1.8189,1.8639,2.01,2.3146,2.5993,2.7398,2.8828,3.0466,3.2515,3.2728,3.485,3.5091,3.8729,4.0025,4.0704,4.1276,4.2557,4.6639,4.9408,4.9516,4.9932,4.9975,5.3819,5.5948,5.622,5.6602,5.8551,5.9853,6.1046,6.1944,6.4019,6.6113,6.6919,6.8475,7.0683,7.0923,7.8441,8.2308,8.2381,8.9867,9.0682,9.0763,9.7493,10.108,10.675,10.754,10.91,11.239,11.246,11.826,12.968,12.976
1.2789,1.9188,1.9974,2.2264,2.4799,2.6055,2.8706,3.0427,3.1729,3.2253,4.519,4.6286,4.8011,5.2932,5.4099,5.4391,5.6138,5.6331,5.8021,6.2824,6.3616,6.8462,6.9492,7.762,8.3574,8.711,8.7535,8.8823,9.0831,9.0942,9.2888,9.8275,10.108,10.874,10.913,10.97,10.996,11.028,11.319,11.58,11.822,12.684,13.094,13.92,14.202,14.465,14.774,14.997,15.939,16.484,18.335,18.63,19.019
1.9308,2.1346,2.2087,2.5726,3.2366,3.6076,4.8188,4.947,5.1296,5.1931,5.203,5.2217,5.2488,5.5258,5.5634,6.6004,6.8475,7.0445,7.0565,7.1055,7.2711,7.4966,7.5262,8.3283,8.3795,8.4802,8.8182,9.1472,9.9002,9.9006,10.082,10.339,10.789,10.904,10.972,11.125,11.489,11.969,12.068,13.242,13.379,14.031,14.255,15.762,15.939,16.046,16.334,17.022,17.056,17.178,17.481,18.422,18.79
1.2931,1.6387,2.2476,2.4451,2.4598,2.6929,2.8014,2.8816,2.9501,3.0608,3.2428,3.5277,3.5823,3.711,3.7942,4.0009,4.0617,4.1353,4.1379,4.2995,4.3016,4.6896,4.7661,4.9344,5.0417,5.0621,5.1209,5.3186,5.3926,5.5012,5.5435,5.8605,6.1347,6.1614,6.8347,6.9569,7.2553,7.2711,7.6975,7.8113,8.8991,9.0831,9.2775,9.7114,9.749,9.8751,10.016,10.065,10.217,10.252,10.701,11.886,11.967
1.5896,1.9686,2.1742,2.576,2.7468,2.782,2.8735,3.7182,3.8658,3.8714,3.8875,4.3075,4.546,4.5624,4.6285,4.6764,4.6984,4.7875,4.9306,5.1209,5.4322,5.4391,5.5731,5.6182,5.8145,6.0769,6.2594,6.2715,6.3225,6.3899,6.4019,6.8902,6.9579,7.3316,7.4912,7.4962,7.5923,8.1359,8.151,8.5877,8.6167,8.712,9.0446,9.347,9.713,9.9414,10.065,10.904,11.637,11.808,13.744,14.061,14.734
1.1903,1.2194,2.5419,2.5637,2.6232,2.7979,2.9828,3.3473,3.8875,4.149,4.1976,4.3145,4.42,4.4446,4.4782,4.6286,4.7661,5.0391,5.1806,5.622,5.6933,5.6965,5.7652,5.8034,5.8788,5.9645,6.2764,6.3152,6.3394,6.3672,6.4647,6.5822,6.9108,7.1028,7.2049,7.2317,7.4866,7.4967,7.5043,7.7078,8.2376,8.249,8.8141,9.3981,10.113,10.305,10.48,10.782,11.969,12.413,13.849,14.504,14.576
1.0542,1.7399,1.9308,2.3239,2.8945,3.0399,3.4776,3.6105,3.6883,3.7665,3.7714,3.8487,4.6985,4.9408,5.2669,5.3926,5.5407,5.5614,5.7418,5.8511,6.0594,6.0864,6.4174,6.4515,6.5758,6.7566,7.0372,7.385,8.2475,8.4865,8.6876,8.8262,9.1211,9.1772,9.347,9.5915,9.6404,10.113,10.226,11.487,11.828,12.244,12.482,14.202,14.23,14.24,14.747,15.231,15.311,15.539,15.606,16.796,17.085
1.5334,1.9608,2.0412,2.2145,2.5109,2.7202,2.9174,2.9648,3.0608,3.404,3.6793,3.6962,3.8001,3.8658,4.1276,4.2713,4.316,4.3415,4.4151,4.5551,5.0894,5.4533,5.5614,5.7014,5.877,5.8788,5.8831,5.9778,6.2412,6.2737,6.4084,6.4744,7.0069,7.0445,7.0945,7.5708,7.5929,7.8737,7.9566,8.7308,9.0942,9.1962,9.2968,9.5229,9.9266,10.122,10.173,10.507,10.582,11.18,11.419,11.661,11.884
1.1556,1.3663,2.3458,2.4799,2.5249,3.4841,3.6803,3.887,4.3616,4.7759,4.8997,5.4322,5.807,5.9894,6.2764,6.4173,6.5846,6.6445,7.2123,7.293,7.5996,7.6617,7.6625,7.7461,9.1427,9.2968,9.3653,9.8452,9.895,10.007,10.065,10.445,10.7,11.239,11.244,11.443,12.15,12.389,12.559,12.668,12.669,13.741,13.858,14.747,15.059,15.093,15.303,16.334,16.418,17.023,19.156,19.295,19.967
1.1556,1.7903,1.972,2.2264,2.4151,2.6492,4.0003,4.0589,4.3435,4.8016,4.9552,6.2764,6.3225,6.5822,6.7482,7.1351,7.1634,7.4804,7.5523,7.6253,7.6277,8.2104,8.2787,8.3117,10.033,10.042,10.173,10.485,10.666,10.701,10.809,10.853,11.716,11.826,12.126,12.282,12.841,12.874,13.039,13.233,13.337,14.388,14.562,15.539,15.67,15.88,16.144,16.928,17.178,17.86,19.972,19.993,20.668
1.3222,1.7399,2.1183,2.6236,2.6539,2.7466,2.9946,3.4433,3.4832,3.5091,3.6076,3.7245,4.1353,4.4107,4.9259,4.985,5.0894,5.2139,5.5077,5.6412,5.668,5.6909,5.7968,5.8085,6.0698,6.0737,6.2815,6.6219,6.8754,7.9807,8.0264,8.1716,8.1957,8.2324,8.4396,8.5877,8.8141,8.918,9.025,10.075,11.089,11.233,11.339,12.993,13.094,13.466,13.858,13.973,14.225,14.249,14.562,15.856,16.026
1.3222,2.0067,2.1708,2.3146,2.5441,2.8816,2.8945,2.9839,3.2108,3.2932,3.3544,3.6194,4.1428,4.2713,4.3352,4.378,4.6497,4.7449,4.8188,4.8875,5.0628,5.2315,5.5294,5.769,5.7707,5.7749,6.7712,6.8176,6.8496,7.0321,7.0801,7.1717,7.3232,7.4912,7.5043,7.6113,7.6449,7.6951,7.9938,8.792,9.815,10.06,10.193,11.69,11.822,12.322,12.668,12.669,12.94,12.988,13.337,14.634,14.762
1.6387,1.8189,2.9997,3.1238,3.1614,3.3186,3.3241,3.3405,3.6194,3.6796,3.7247,3.9082,4.006,4.149,4.3823,4.4151,4.5032,4.55,4.7098,4.7522,4.9259,5.0491,5.2551,5.4819,5.532,5.6182,5.6977,5.8667,6.2392,6.4515,6.599,6.6212,6.8778,6.894,6.9346,6.9702,7.4044,8.3072,8.3112,8.3795,8.711,8.8366,9.2376,9.3926,9.8081,9.8577,9.9032,10.007,10.485,10.647,10.771,11.629,11.728
1.1903,1.482,2.6991,2.9562,3.1936,3.3405,3.7285,3.7608,3.8941,3.9907,4.2995,4.4266,4.5624,4.9975,5.0366,5.0777,5.3381,5.6138,5.6151,5.6413,5.7224,5.7251,5.877,5.9518,5.9991,6.4613,6.6683,6.6864,6.7402,6.8229,6.8496,6.9312,7.013,7.1113,7.293,7.3181,7.4092,7.5523,7.6703,8.1716,8.4086,8.4944,8.7127,8.7688,9.5915,9.7871,9.8027,10.421,11.489,11.979,13.128,13.924,14
2.8014,2.8735,2.9174,2.9997,3.0939,3.1936,3.3136,3.3473,3.3558,3.5219,3.635,3.6358,3.7151,4.0025,4.0091,4.108,4.5392,4.5533,4.574,4.6783,5.0133,5.0628,5.2052,5.4153,5.4381,5.5008,5.5672,5.635,5.635,6.017,6.2603,6.2815,6.5566,6.9492,7.1972,7.385,7.4582,7.6617,7.764,7.795,8.1287,8.26,8.3117,8.3747,9.1472,9.3106,9.5852,9.7243,9.9357,9.9658,11.801,11.986,12.624
1.2194,1.482,3.0396,3.0939,3.2735,3.4653,3.6548,3.6839,3.7182,4.3823,4.4195,4.519,4.7331,4.8111,5.0557,5.0621,5.1561,5.3491,5.4371,5.5656,5.7791,5.8831,5.9853,5.9894,6.0591,6.1386,6.198,6.2764,6.3545,6.5369,7.0376,7.0539,7.1864,7.4853,7.4858,7.52,7.572,7.6113,7.6597,7.679,8.3561,8.702,8.918,9.8164,10.226,10.537,11.089,11.121,12.068,12.721,14.146,14.759,14.964
